claveempleado,dia,horario,idasignatura,idgrado,asignaturalab,seccion,semestre,nombre_materia
2780,5,2,50,3,0,3,5,Temas de Álgebra
2780,5,3,50,3,0,1,5,Temas de Álgebra
2780,5,4,50,3,0,1,5,Temas de Álgebra
2780,5,5,50,3,0,2,5,Temas de Álgebra
2780,5,6,50,3,0,2,5,Temas de Álgebra
2780,5,9,154,2,0,10,3,La representación matemática y sus aplicaciones
2780,5,10,154,2,0,10,3,La representación matemática y sus aplicaciones
2780,5,11,154,2,0,20,3,La representación matemática y sus aplicaciones
2780,5,12,154,2,0,20,3,La representación matemática y sus aplicaciones
2782,1,9,155,2,0,17,3,Administración contemporánea y liderazgo emprendedor
2782,1,10,155,2,0,17,3,Administración contemporánea y liderazgo emprendedor
2782,1,11,69,3,0,12,5,Fundamentos de Administración
2782,1,12,69,3,0,12,5,Fundamentos de Administración
2782,1,13,155,2,0,18,3,Administración contemporánea y liderazgo emprendedor
2782,1,14,155,2,0,18,3,Administración contemporánea y liderazgo emprendedor
2782,1,15,69,3,0,11,5,Fundamentos de Administración
2782,1,16,69,3,0,11,5,Fundamentos de Administración
2782,2,1,69,3,0,8,5,Fundamentos de Administración
2782,2,2,69,3,0,8,5,Fundamentos de Administración
2782,2,3,69,3,0,5,5,Fundamentos de Administración
2782,2,4,69,3,0,5,5,Fundamentos de Administración
2782,2,5,69,3,0,6,5,Fundamentos de Administración
2782,2,6,69,3,0,6,5,Fundamentos de Administración
2782,2,7,69,3,0,7,5,Fundamentos de Administración
2782,2,8,69,3,0,7,5,Fundamentos de Administración
2782,3,5,69,3,0,6,5,Fundamentos de Administración
2782,3,6,69,3,0,6,5,Fundamentos de Administración
2782,3,7,69,3,0,5,5,Fundamentos de Administración
2782,3,8,69,3,0,5,5,Fundamentos de Administración
2782,4,1,69,3,0,8,5,Fundamentos de Administración
2782,4,2,69,3,0,8,5,Fundamentos de Administración
2782,4,3,69,3,0,7,5,Fundamentos de Administración
2782,4,4,69,3,0,7,5,Fundamentos de Administración
2782,4,13,69,3,0,11,5,Fundamentos de Administración
2782,4,14,69,3,0,11,5,Fundamentos de Administración
2782,5,11,155,2,0,18,3,Administración contemporánea y liderazgo emprendedor
2782,5,12,155,2,0,18,3,Administración contemporánea y liderazgo emprendedor
2782,5,13,69,3,0,12,5,Fundamentos de Administración
2782,5,14,69,3,0,12,5,Fundamentos de Administración
2782,5,15,155,2,0,17,3,Administración contemporánea y liderazgo emprendedor
2782,5,16,155,2,0,17,3,Administración contemporánea y liderazgo emprendedor
2796,1,1,96,1,0,6,1,Química en la Vida Cotidiana
2796,1,2,96,1,0,6,1,Química en la Vida Cotidiana
2796,1,3,103,1,0,1,1,Adjunto Química en la Vida Cotidiana
2796,1,4,103,1,0,1,1,Adjunto Química en la Vida Cotidiana
2796,1,7,96,1,0,9,1,Química en la Vida Cotidiana
2796,1,8,96,1,0,8,1,Química en la Vida Cotidiana
2796,2,1,103,1,0,11,1,Adjunto Química en la Vida Cotidiana
2796,2,2,103,1,0,11,1,Adjunto Química en la Vida Cotidiana
2796,2,3,103,1,0,22,1,Adjunto Química en la Vida Cotidiana
2796,2,4,103,1,0,22,1,Adjunto Química en la Vida Cotidiana
2796,2,5,96,1,0,16,1,Química en la Vida Cotidiana
2796,2,6,96,1,0,16,1,Química en la Vida Cotidiana
2796,2,7,103,1,0,2,1,Adjunto Química en la Vida Cotidiana
2796,2,8,103,1,0,2,1,Adjunto Química en la Vida Cotidiana
2796,3,1,96,1,0,8,1,Química en la Vida Cotidiana
2796,3,2,96,1,0,8,1,Química en la Vida Cotidiana
2796,3,3,96,1,0,6,1,Química en la Vida Cotidiana
2796,3,4,96,1,0,6,1,Química en la Vida Cotidiana
2796,3,5,96,1,0,7,1,Química en la Vida Cotidiana
2796,3,6,96,1,0,7,1,Química en la Vida Cotidiana
2796,3,7,103,1,0,4,1,Adjunto Química en la Vida Cotidiana
2796,3,8,103,1,0,4,1,Adjunto Química en la Vida Cotidiana
2796,4,1,96,1,0,6,1,Química en la Vida Cotidiana
2796,4,3,96,1,0,9,1,Química en la Vida Cotidiana
2796,4,4,96,1,0,9,1,Química en la Vida Cotidiana
2796,4,7,96,1,0,7,1,Química en la Vida Cotidiana
2796,4,8,96,1,0,16,1,Química en la Vida Cotidiana
2796,5,1,96,1,0,16,1,Química en la Vida Cotidiana
2796,5,2,96,1,0,16,1,Química en la Vida Cotidiana
2796,5,3,96,1,0,7,1,Química en la Vida Cotidiana
2796,5,4,96,1,0,7,1,Química en la Vida Cotidiana
2796,5,5,96,1,0,8,1,Química en la Vida Cotidiana
2796,5,6,96,1,0,8,1,Química en la Vida Cotidiana
2796,5,7,96,1,0,9,1,Química en la Vida Cotidiana
2796,5,8,96,1,0,9,1,Química en la Vida Cotidiana
2797,1,11,38,3,0,13,5,Análisis Literario 3
2797,1,12,38,3,0,13,5,Análisis Literario 3
2797,1,13,38,3,0,20,5,Análisis Literario 3
2797,1,14,38,3,0,20,5,Análisis Literario 3
2797,1,15,38,3,0,22,5,Análisis Literario 3
2797,1,16,38,3,0,22,5,Análisis Literario 3
2797,2,9,38,3,0,18,5,Análisis Literario 3
2797,2,10,38,3,0,18,5,Análisis Literario 3
2797,2,11,38,3,0,14,5,Análisis Literario 3
2797,2,12,38,3,0,14,5,Análisis Literario 3
2797,2,15,38,3,0,13,5,Análisis Literario 3
2797,2,16,38,3,0,13,5,Análisis Literario 3
2797,3,9,38,3,0,14,5,Análisis Literario 3
2797,3,10,38,3,0,14,5,Análisis Literario 3
2797,3,13,38,3,0,10,5,Análisis Literario 3
2797,3,14,38,3,0,10,5,Análisis Literario 3
2797,3,15,38,3,0,15,5,Análisis Literario 3
2797,3,16,38,3,0,15,5,Análisis Literario 3
2797,4,9,38,3,0,11,5,Análisis Literario 3
2797,4,10,38,3,0,11,5,Análisis Literario 3
2797,4,11,38,3,0,20,5,Análisis Literario 3
2797,4,12,38,3,0,20,5,Análisis Literario 3
2797,4,13,38,3,0,22,5,Análisis Literario 3
2797,4,14,38,3,0,22,5,Análisis Literario 3
2797,4,15,38,3,0,15,5,Análisis Literario 3
2797,4,16,38,3,0,15,5,Análisis Literario 3
2797,5,11,38,3,0,18,5,Análisis Literario 3
2797,5,12,38,3,0,18,5,Análisis Literario 3
2797,5,13,38,3,0,11,5,Análisis Literario 3
2797,5,14,38,3,0,11,5,Análisis Literario 3
2797,5,15,38,3,0,10,5,Análisis Literario 3
2797,5,16,38,3,0,10,5,Análisis Literario 3
2888,1,7,52,3,0,2,5,Cálculo 1
2888,1,8,52,3,0,2,5,Cálculo 1
2888,1,9,154,2,0,6,3,La representación matemática y sus aplicaciones
2888,1,10,154,2,0,6,3,La representación matemática y sus aplicaciones
2888,1,11,154,2,0,2,3,La representación matemática y sus aplicaciones
2888,1,12,154,2,0,2,3,La representación matemática y sus aplicaciones
2888,1,13,154,2,0,1,3,La representación matemática y sus aplicaciones

