claveempleado,dia,horario,idasignatura,idgrado,asignaturalab,seccion,semestre,nombre_materia
9976,3,2,68,3,0,3,5,Fundamentos de Economía
9976,3,13,40,3,0,12,5,Lengua Extranjera 5 (Inglés)
9976,3,14,40,3,0,12,5,Lengua Extranjera 5 (Inglés)
9976,3,15,40,3,0,16,5,Lengua Extranjera 5 (Inglés)
9976,3,16,40,3,0,16,5,Lengua Extranjera 5 (Inglés)
9976,4,1,68,3,0,3,5,Fundamentos de Economía
9976,4,2,68,3,0,3,5,Fundamentos de Economía
9976,4,13,40,3,0,12,5,Lengua Extranjera 5 (Inglés)
9976,4,14,40,3,0,12,5,Lengua Extranjera 5 (Inglés)
9976,4,15,40,3,0,16,5,Lengua Extranjera 5 (Inglés)
9976,4,16,40,3,0,16,5,Lengua Extranjera 5 (Inglés)
9977,1,5,7,1,0,7,1,Psicología del Desarrollo Humano
9977,1,6,7,1,0,7,1,Psicología del Desarrollo Humano
9977,4,3,7,1,0,7,1,Psicología del Desarrollo Humano
9977,4,4,7,1,0,7,1,Psicología del Desarrollo Humano
